word_en	pos_en	word_sr	word_sr_full	reflexive	pos_sr	lemma_sr	gt_PoS_valid	gt_lemma_valid	gt_valid
bacterium	NOUN	bakterija	bakterija	0	NOUN	bakterija	True	True	True
bad	ADJ	loše	loše	0	ADJ	loš	True	False	False
bad	ADV	loše	loše	0	ADV	loše	True	True	True
bad	NOUN	loše	loše	0	NOUN		True	False	False
badge	NOUN	značka	značka	0	NOUN	značka	True	True	True
badge	VERB	značka	značka	0	VERB		True	False	False
badger	NOUN	saletati	saletati	0	NOUN		True	False	False
badger	VERB	saletati	saletati	0	VERB	saletati	True	True	True
badly	ADV	loše	loše	0	ADV	loše	True	True	True
badness	NOUN	lošega	lošega	0	NOUN		True	False	False
bailiff	NOUN	sudski izvršitelj	sudski izvršitelj	0	MWE		True	False	False
bait	NOUN	mamac	mamac	0	NOUN	mamac	True	True	True
bait	VERB	mamac	mamac	0	VERB		True	False	False
bale	NOUN	bale	bale	0	NOUN	bala	True	False	False
bale	VERB	bale	bale	0	VERB	baliti	True	False	False
ballot	NOUN	glasački listić	glasački listić	0	MWE		True	False	False
ballot	VERB	glasački listić	glasački listić	0	MWE		True	False	False
balm	NOUN	balzam	balzam	0	NOUN	balzam	True	True	True
bane	NOUN	bane	bane	0	NOUN	ban	True	False	False
bang	ADV	bang	bang	0	ADV		True	False	False
bang	NOUN	bang	bang	0	NOUN		True	False	False
bang	VERB	bang	bang	0	VERB		True	False	False
banger	NOUN	banger	banger	0	NOUN		True	False	False
banish	VERB	proterati	proterati	0	VERB	proterati	True	True	True
banishment	NOUN	progonstvo	progonstvo	0	NOUN	progonstvo	True	True	True
bank	NOUN	banka	banka	0	NOUN	banka	True	True	True
bank	VERB	banka	banka	0	VERB		True	False	False
banker	NOUN	bankar	bankar	0	NOUN	bankar	True	True	True
bankrupt	ADJ	bankrotirao	bankrotirao	0	ADJ		True	False	False
bankrupt	NOUN	bankrotirao	bankrotirao	0	NOUN		True	False	False
bankrupt	VERB	bankrotirao	bankrotirao	0	VERB	bankrotirati	True	False	False
bankruptcy	NOUN	bankrota	bankrota	0	NOUN	bankrot	True	False	False
banquet	NOUN	banket	banket	0	NOUN	banket	True	True	True
banquet	VERB	banket	banket	0	VERB		True	False	False
banshee	NOUN	banshee	banshee	0	NOUN		True	False	False
baptismal	ADJ	krštenje	krštenje	0	ADJ		True	False	False
barb	NOUN	barb	barb	0	NOUN		True	False	False
barb	VERB	barb	barb	0	VERB		True	False	False
barbarian	ADJ	varvarski	varvarski	0	ADJ	varvarski	True	True	True
barbarian	NOUN	varvarski	varvarski	0	NOUN		True	False	False
barbaric	ADJ	varvarski	varvarski	0	ADJ	varvarski	True	True	True
barf	NOUN	barf	barf	0	NOUN		True	False	False
barf	VERB	barf	barf	0	VERB		True	False	False
bargain	NOUN	pogodba	pogodba	0	NOUN	pogodba	True	True	True
bargain	VERB	pogodba	pogodba	0	VERB		True	False	False
bark	NOUN	lavež	lavež	0	NOUN	lavež	True	True	True
bark	VERB	lavež	lavež	0	VERB		True	False	False
barren	ADJ	jalov	jalov	0	ADJ	jalov	True	True	True
barren	NOUN	jalov	jalov	0	NOUN		True	False	False
barricade	NOUN	barikada	barikada	0	NOUN	barikada	True	True	True
barricade	VERB	barikada	barikada	0	VERB		True	False	False
barrier	NOUN	barijera	barijera	0	NOUN	barijera	True	True	True
barrow	NOUN	barou	barou	0	NOUN		True	False	False
bartender	NOUN	barmen	barmen	0	NOUN	barmen	True	True	True
barter	NOUN	trampa	trampa	0	NOUN	trampa	True	True	True
barter	VERB	trampa	trampa	0	VERB		True	False	False
base	ADJ	baza	baza	0	ADJ		True	False	False
base	NOUN	baza	baza	0	NOUN	baza	True	True	True
base	VERB	baza	baza	0	VERB	bazati	True	False	False
basketball	NOUN	košarka	košarka	0	NOUN	košarka	True	True	True
bastard	ADJ	kopile	kopile	0	ADJ		True	False	False
bastard	NOUN	kopile	kopile	0	NOUN	kopile	True	True	True
bastion	NOUN	bastion	bastion	0	NOUN	bastion	True	True	True
battalion	NOUN	bataljona	bataljona	0	NOUN	bataljon	True	False	False
batter	NOUN	testo	testo	0	NOUN	testo	True	True	True
batter	VERB	testo	testo	0	VERB		True	False	False
battered	ADJ	pocepan	pocepan	0	ADJ	pocepan	True	True	True
battery	NOUN	baterija	baterija	0	NOUN	baterija	True	True	True
battle	NOUN	bitka	bitka	0	NOUN	bitak	True	False	False
battle	VERB	bitka	bitka	0	VERB		True	False	False
battlefield	NOUN	bojno polje	bojno polje	0	MWE		True	False	False
bayonet	NOUN	bajonet	bajonet	0	NOUN	bajonet	True	True	True
bayonet	VERB	bajonet	bajonet	0	VERB		True	False	False
beach	NOUN	plaža	plaža	0	NOUN	plaža	True	True	True
beach	VERB	plaža	plaža	0	VERB		True	False	False
beam	NOUN	greda	greda	0	NOUN	greda	True	True	True
beam	VERB	greda	greda	0	VERB		True	False	False
beaming	ADJ	ozarena	ozarena	0	ADJ	ozaren	True	False	False
bear	NOUN	medved	medved	0	NOUN	medved	True	True	True
bear	VERB	medved	medved	0	VERB		True	False	False
bearish	ADJ	medvedasti	medvedasti	0	ADJ	medvedast	True	False	False
beast	NOUN	zver	zver	0	NOUN	zver	True	True	True
beastly	ADJ	zverski	zverski	0	ADJ	zverski	True	True	True
beastly	ADV	zverski	zverski	0	ADV	zverski	True	True	True
beat	VERB	pobediti	pobediti	0	VERB	pobediti	True	True	True
beating	NOUN	batinanje	batinanje	0	NOUN	batinanje	True	True	True
beautification	NOUN	ulepšavanje	ulepšavanje	0	NOUN	ulepšavanje	True	True	True
beautiful	ADJ	lepa	lepa	0	ADJ	lep	True	False	False
beautify	VERB	ulepšati	ulepšati	0	VERB	ulepšati	True	True	True
beauty	NOUN	lepota	lepota	0	NOUN	lepota	True	True	True
bedrock	NOUN	temeljne stijene	temeljne stijene	0	MWE		True	False	False
bee	NOUN	pčela	pčela	0	NOUN	pčela	True	True	True
beer	NOUN	pivo	pivo	0	NOUN	piva	True	False	False
befriend	VERB	sprijateljiti	sprijateljiti se	1	VERB	sprijateljiti	True	True	True
beg	VERB	moliti	moliti	0	VERB	moliti	True	True	True
beggar	NOUN	prosjak	prosjak	0	NOUN	prosjak	True	True	True
beggar	VERB	prosjak	prosjak	0	VERB		True	False	False
begin	VERB	počeo	počeo	0	VERB	početi	True	False	False
behemoth	NOUN	behemot	behemot	0	NOUN		True	False	False
believe	VERB			0	VERB		True	False	False
believer	NOUN	vernik	vernik	0	NOUN	vernik	True	True	True
believing	NOUN	verujući	verujući	0	NOUN		True	False	False
belittle	VERB	omalovažavati	omalovažavati	0	VERB	omalovažavati	True	True	True
belligerent	ADJ	ratoborni	ratoborni	0	ADJ	ratoboran	True	False	False
belligerent	NOUN	ratoborni	ratoborni	0	NOUN		True	False	False
bellow	VERB	bellov	bellov	0	VERB		True	False	False
bellows	NOUN	mehovi	mehovi	0	NOUN	meh	True	False	False
belt	NOUN	pojas	pojas	0	NOUN	pojas	True	True	True
belt	VERB	pojas	pojas	0	VERB		True	False	False
benefactor	NOUN	dobrotvor	dobrotvor	0	NOUN	dobrotvor	True	True	True
benevolence	NOUN	dobronamernost	dobronamernost	0	NOUN	dobronamernost	True	True	True
benign	ADJ	benigni	benigni	0	ADJ	benigan	True	False	False
bequest	NOUN	zaveštanje	zaveštanje	0	NOUN	zaveštanje	True	True	True
bereave	VERB			0	VERB		True	False	False
bereaved	ADJ	ožalošćeni	ožalošćeni	0	ADJ	ožalošćen	True	False	False
bereaved	NOUN	ožalošćeni	ožalošćeni	0	NOUN		True	False	False
bereavement	NOUN	žalost	žalost	0	NOUN	žalost	True	True	True
berserk	ADJ	pomahnitao	pomahnitao	0	ADJ	pomahnitao	True	True	True
berserk	NOUN	pomahnitao	pomahnitao	0	NOUN		True	False	False
bestial	ADJ	zverski	zverski	0	ADJ	zverski	True	True	True
betray	VERB	izdati	izdati	0	VERB	izdati	True	True	True
betrayal	NOUN	izdaja	izdaja	0	NOUN	izdaja	True	True	True
betroth	VERB			0	VERB		True	False	False
betrothed	ADJ	vereni	vereni	0	ADJ	veren	True	False	False
betrothed	NOUN	vereni	vereni	0	NOUN		True	False	False
beware	VERB	pazite	pazite	0	VERB	paziti	True	False	False
bewilder	VERB			0	VERB		True	False	False
bewildered	ADJ	zbunjen	zbunjen	0	ADJ	zbunjen	True	True	True
bewilderment	NOUN	zbunjenost	zbunjenost	0	NOUN	zbunjenost	True	True	True
bias	ADJ	sklonost	sklonost	0	ADJ		True	False	False
bias	NOUN	sklonost	sklonost	0	NOUN	sklonost	True	True	True
bias	VERB	sklonost	sklonost	0	VERB		True	False	False
bicker	VERB			0	VERB		True	False	False
bickering	NOUN	prepirke	prepirke	0	NOUN	prepirka	True	False	False
biennial	ADJ	dvogodišnje	dvogodišnje	0	ADJ	dvogodišnji	True	False	False
biennial	NOUN	dvogodišnje	dvogodišnje	0	NOUN		True	False	False
bier	NOUN	bier	bier	0	NOUN		True	False	False
bigot	NOUN	zatucana osoba	zatucana osoba	0	MWE		True	False	False
bigoted	ADJ	fanatičan	fanatičan	0	ADJ	fanatičan	True	True	True
bile	NOUN	žuči	žuči	0	NOUN	žuč	True	False	False
biopsy	NOUN	biopsija	biopsija	0	NOUN	biopsija	True	True	True
birch	ADJ	breza	breza	0	ADJ		True	False	False
birch	NOUN	breza	breza	0	NOUN	breza	True	True	True
birch	VERB	breza	breza	0	VERB		True	False	False
birth	NOUN	rođenje	rođenje	0	NOUN	rođenje	True	True	True
birth	VERB	rođenje	rođenje	0	VERB		True	False	False
birthday	NOUN	rođendan	rođendan	0	NOUN	rođendan	True	True	True
birthplace	NOUN	mesto rođenja	mesto rođenja	0	MWE		True	False	False
bitch	NOUN	kučko	kučko	0	NOUN	kučka	True	False	False
bitch	VERB	kučko	kučko	0	VERB		True	False	False
bitterly	ADV	gorko	gorko	0	ADV	gorko	True	True	True
bitterness	NOUN	gorčina	gorčina	0	NOUN	gorčina	True	True	True
bizarre	ADJ	bizarno	bizarno	0	ADJ	bizaran	True	False	False
black	ADJ			0	ADJ		True	False	False
black	NOUN			0	NOUN		True	False	False
black	VERB			0	VERB		True	False	False
blackmail	NOUN	ucena	ucena	0	NOUN	ucena	True	True	True
blackmail	VERB	ucena	ucena	0	VERB		True	False	False
blackness	NOUN	crnilo	crnilo	0	NOUN	crnilo	True	True	True
blame	ADJ	kriviti	kriviti	0	ADJ		True	False	False
blame	NOUN	kriviti	kriviti	0	NOUN		True	False	False
blame	VERB	kriviti	kriviti	0	VERB	kriviti	True	True	True
blanket	ADJ	ćebe	ćebe	0	ADJ		True	False	False
blanket	NOUN	ćebe	ćebe	0	NOUN	ćebe	True	True	True
blanket	VERB	ćebe	ćebe	0	VERB		True	False	False
blasphemous	ADJ	bogohulni	bogohulni	0	ADJ	bogohulan	True	False	False
blasphemy	NOUN	bogohuljenje	bogohuljenje	0	NOUN	bogohuljenje	True	True	True
blast	NOUN	blast	blast	0	NOUN		True	False	False
blast	VERB	blast	blast	0	VERB		True	False	False
blatant	ADJ	očigledan	očigledan	0	ADJ	očigledan	True	True	True
blaze	NOUN	plamen	plamen	0	NOUN	plamen	True	True	True
blaze	VERB	plamen	plamen	0	VERB		True	False	False
bleak	ADJ	sumoran	sumoran	0	ADJ	sumoran	True	True	True
bleed	VERB			0	VERB		True	False	False
bleeding	NOUN	krvarenja	krvarenja	0	NOUN	krvarenje	True	False	False
blemish	NOUN	mana	mana	0	NOUN	mana	True	True	True
blemish	VERB	mana	mana	0	VERB		True	False	False
bless	VERB	blagoslovi	blagoslovi	0	VERB	blagosloviti	True	False	False
blessed	ADJ	blaženi	blaženi	0	ADJ	blažen	True	False	False
blessing	NOUN	blagoslov	blagoslov	0	NOUN	blagoslov	True	True	True
blight	NOUN	mrlja	mrlja	0	NOUN	mrlja	True	True	True
blight	VERB	mrlja	mrlja	0	VERB	mrljati	True	False	False
blighted	ADJ	blighted	blighted	0	ADJ		True	False	False
blindfold	ADJ	povez preko očiju	povez preko očiju	0	MWE		True	False	False
blindfold	NOUN	povez preko očiju	povez preko očiju	0	MWE		True	False	False
blindfold	VERB	povez preko očiju	povez preko očiju	0	MWE		True	False	False
blindly	ADV	slepo	slepo	0	ADV	slepo	True	True	True
blindness	NOUN	slepilo	slepilo	0	NOUN	slepilo	True	True	True
bliss	NOUN	blaženstvo	blaženstvo	0	NOUN	blaženstvo	True	True	True
blissful	ADJ	blažen	blažen	0	ADJ	blažen	True	True	True
blister	NOUN	blister	blister	0	NOUN		True	False	False
blister	VERB	blister	blister	0	VERB		True	False	False
blitz	NOUN	blitz	blitz	0	NOUN		True	False	False
blitz	VERB	blitz	blitz	0	VERB		True	False	False
bloat	VERB			0	VERB		True	False	False
blob	NOUN	blob	blob	0	NOUN		True	False	False
blob	VERB	blob	blob	0	VERB		True	False	False
blockade	NOUN	blokada	blokada	0	NOUN	blokada	True	True	True
blockade	VERB	blokada	blokada	0	VERB		True	False	False
bloodshed	NOUN	krvoproliće	krvoproliće	0	NOUN	krvoproliće	True	True	True
bloodthirsty	ADJ	krvoločan	krvoločan	0	ADJ	krvoločan	True	True	True
bloody	ADJ	krvavo	krvavo	0	ADJ	krvav	True	False	False
bloody	ADV	krvavo	krvavo	0	ADV	krvavo	True	True	True
bloody	VERB	krvavo	krvavo	0	VERB		True	False	False
bloom	NOUN	cvetati	cvetati	0	NOUN		True	False	False
bloom	VERB	cvetati	cvetati	0	VERB	cvetati	True	True	True
blossom	NOUN	cvetati	cvetati	0	NOUN		True	False	False
blossom	VERB	cvetati	cvetati	0	VERB	cvetati	True	True	True
blue	ADJ	plavi	plavi	0	ADJ	plav	True	False	False
blue	NOUN	plavi	plavi	0	NOUN		True	False	False
blue	VERB	plavi	plavi	0	VERB	plaviti	True	False	False
blues	NOUN	blues	blues	0	NOUN		True	False	False
blunder	NOUN	greška	greška	0	NOUN	greška	True	True	True
blunder	VERB	greška	greška	0	VERB		True	False	False
board	NOUN	odbor, tabla	odbor, tabla	0	MWE		True	False	False
board	VERB	odbor, tabla	odbor, tabla	0	MWE		True	False	False
bodyguard	NOUN	telohranitelj	telohranitelj	0	NOUN	telohranitelj	True	True	True
bogus	ADJ	lažno	lažno	0	ADJ	lažan	True	False	False
boil	NOUN	čir	čir	0	NOUN	čir	True	True	True
boil	VERB	čir	čir	0	VERB		True	False	False
boisterous	ADJ	buran	buran	0	ADJ	buran	True	True	True
bomb	NOUN	bomba	bomba	0	NOUN	bomba	True	True	True
bomb	VERB	bomba	bomba	0	VERB		True	False	False
bombard	NOUN	bombardovati	bombardovati	0	NOUN		True	False	False
bombard	VERB	bombardovati	bombardovati	0	VERB	bombardovati	True	True	True
bombardment	NOUN	bombardovanje	bombardovanje	0	NOUN	bombardovanje	True	True	True
bomber	NOUN	bombarder	bombarder	0	NOUN	bombarder	True	True	True
bonanza	NOUN	bonanca	bonanca	0	NOUN		True	False	False
bondage	NOUN	ropstvo	ropstvo	0	NOUN	ropstvo	True	True	True
bonus	NOUN	bonus	bonus	0	NOUN	bonus	True	True	True
boomerang	NOUN	bumerang	bumerang	0	NOUN	bumerang	True	True	True
boomerang	VERB	bumerang	bumerang	0	VERB		True	False	False
boredom	NOUN	dosada	dosada	0	NOUN	dosada	True	True	True
bother	VERB	smetati	smetati	0	VERB	smetati	True	True	True
bottom	ADJ	dno	dno	0	ADJ		True	False	False
bottom	NOUN	dno	dno	0	NOUN	dno	True	True	True
bottom	VERB	dno	dno	0	VERB		True	False	False
bottomless	ADJ	bez dna	bez dna	0	MWE		True	False	False
bountiful	ADJ	obilan	obilan	0	ADJ	obilan	True	True	True
bounty	NOUN	bounti	bounti	0	NOUN		True	False	False
bouquet	NOUN	buket	buket	0	NOUN	buket	True	True	True
bout	NOUN	bout	bout	0	NOUN		True	False	False
bovine	ADJ	goveda	goveda	0	ADJ		True	False	False
bovine	NOUN	goveda	goveda	0	NOUN	goveda	True	True	True
bowels	NOUN	crevima	crevima	0	NOUN	crevo	True	False	False
box	VERB	kutija	kutija	0	VERB		True	False	False
boxing	NOUN	boks	boks	0	NOUN	boks	True	True	True
boy	NOUN			0	NOUN		True	False	False
bran	NOUN	mekinje	mekinje	0	NOUN	mekinje	True	True	True
brawl	NOUN	tuča	tuča	0	NOUN	tuč	True	False	False
brawl	VERB	tuča	tuča	0	VERB		True	False	False
brazen	ADJ	drzak	drzak	0	ADJ	drzak	True	True	True
brazen	VERB	drzak	drzak	0	VERB		True	False	False
break	NOUN	pauza	pauza	0	NOUN	pauza	True	True	True
break	VERB	pauza	pauza	0	VERB		True	False	False
breakup	NOUN	raskid	raskid	0	NOUN	raskid	True	True	True
bribery	NOUN	podmićivanje	podmićivanje	0	NOUN	podmićivanje	True	True	True
bridal	ADJ	svadbeni	svadbeni	0	ADJ	svadbeni	True	True	True
bridal	NOUN	svadbeni	svadbeni	0	NOUN		True	False	False
bride	NOUN	nevesta	nevesta	0	NOUN	nevesta	True	True	True
bridegroom	NOUN	mladoženja	mladoženja	0	NOUN	mladoženja	True	True	True
bridesmaid	NOUN	deveruša	deveruša	0	NOUN	deveruša	True	True	True
brigade	NOUN	brigada	brigada	0	NOUN	brigada	True	True	True
brigade	VERB	brigada	brigada	0	VERB		True	False	False
brighten	VERB	razvedriti	razvedriti	0	VERB	razvedriti	True	True	True
brilliant	ADJ	briljantno	briljantno	0	ADJ	briljantan	True	False	False
brimstone	NOUN	sumpor	sumpor	0	NOUN	sumpor	True	True	True
broadside	ADJ	postrance	postrance	0	ADJ		True	False	False
broadside	ADV	postrance	postrance	0	ADV	postrance	True	True	True
broadside	NOUN	postrance	postrance	0	NOUN		True	False	False
broadside	VERB	postrance	postrance	0	VERB		True	False	False
broil	NOUN	pržiti	pržiti	0	NOUN		True	False	False
broil	VERB	pržiti	pržiti	0	VERB	pržiti	True	True	True
broke	ADJ	slomio	slomio	0	ADJ		True	False	False
broken	ADJ	slomljena	slomljena	0	ADJ	slomljen	True	False	False
brothel	NOUN	javna kuća	javna kuća	0	MWE		True	False	False
brother	NOUN	brate	brate	0	NOUN	brata	True	False	False
brotherhood	NOUN	bratstvo	bratstvo	0	NOUN	bratstvo	True	True	True
brotherly	ADJ	bratski	bratski	0	ADJ	bratski	True	True	True
brotherly	ADV	bratski	bratski	0	ADV		True	False	False
bruise	NOUN	modrica	modrica	0	NOUN	modrica	True	True	True
bruise	VERB	modrica	modrica	0	VERB		True	False	False
brunt	NOUN	najveći teret	najveći teret	0	MWE		True	False	False
brutal	ADJ	brutalno	brutalno	0	ADJ	brutalan	True	False	False
brutality	NOUN	brutalnost	brutalnost	0	NOUN	brutalnost	True	True	True
brute	ADJ	brute	brute	0	ADJ		True	False	False
brute	NOUN	brute	brute	0	NOUN		True	False	False
buck	NOUN	dolar	dolar	0	NOUN	dolar	True	True	True
buck	VERB	dolar	dolar	0	VERB		True	False	False
buddy	NOUN	druže	druže	0	NOUN	drug	True	False	False
budget	NOUN	budžeta	budžeta	0	NOUN	budžet	True	False	False
budget	VERB	budžeta	budžeta	0	VERB		True	False	False
buffet	NOUN	bife	bife	0	NOUN	bife	True	True	True
buffet	VERB	bife	bife	0	VERB		True	False	False
bug	NOUN	bug	bug	0	NOUN	bug	True	True	True
bug	VERB	bug	bug	0	VERB		True	False	False
bugaboo	NOUN	bugaboo	bugaboo	0	NOUN		True	False	False
bugle	NOUN	bugle	bugle	0	NOUN		True	False	False
bugle	VERB	bugle	bugle	0	VERB		True	False	False
bully	ADJ	nasilnik	nasilnik	0	ADJ		True	False	False
bully	NOUN	nasilnik	nasilnik	0	NOUN	nasilnik	True	True	True
bully	VERB	nasilnik	nasilnik	0	VERB		True	False	False
bum	ADJ	skitnica	skitnica	0	ADJ		True	False	False
bum	NOUN	skitnica	skitnica	0	NOUN	skitnica	True	True	True
bum	VERB	skitnica	skitnica	0	VERB		True	False	False
bummer	NOUN	bummer	bummer	0	NOUN		True	False	False
bunker	NOUN	bunker	bunker	0	NOUN	bunker	True	True	True
bunker	VERB	bunker	bunker	0	VERB		True	False	False
burdensome	ADJ	opterećujući	opterećujući	0	ADJ	opterećujući	True	True	True
bureaucracy	NOUN	birokratije	birokratije	0	NOUN	birokratija	True	False	False
bureaucrat	NOUN	birokrata	birokrata	0	NOUN	birokrata	True	True	True
burglar	NOUN	provalnik	provalnik	0	NOUN	provalnik	True	True	True
burial	NOUN	sahrana	sahrana	0	NOUN	sahrana	True	True	True
buried	ADJ	sahranjen	sahranjen	0	ADJ	sahranjen	True	True	True
burke	NOUN	burke	burke	0	NOUN		True	False	False
burke	VERB	burke	burke	0	VERB		True	False	False
burlesque	ADJ	burleska	burleska	0	ADJ		True	False	False
burlesque	NOUN	burleska	burleska	0	NOUN	burleska	True	True	True
burlesque	VERB	burleska	burleska	0	VERB		True	False	False
burnt	ADJ	izgoreo	izgoreo	0	ADJ	izgoreo	True	True	True
burnt	VERB	izgoreo	izgoreo	0	VERB	izgoreti	True	False	False
bursary	NOUN	stipendija	stipendija	0	NOUN	stipendija	True	True	True
bury	VERB	zakopati	zakopati	0	VERB	zakopati	True	True	True
buss	NOUN	buss	buss	0	NOUN		True	False	False
buss	VERB	buss	buss	0	VERB		True	False	False
bust	VERB	bista	bista	0	VERB		True	False	False
busted	ADJ	uhapšen	uhapšen	0	ADJ	uhapšen	True	True	True
butch	ADJ			0	ADJ		True	False	False
butcher	NOUN	mesar	mesar	0	NOUN	mesar	True	True	True
butcher	VERB	mesar	mesar	0	VERB		True	False	False
butler	NOUN	batler	batler	0	NOUN	batler	True	True	True
buzz	NOUN	zujati	zujati	0	NOUN		True	False	False
buzz	VERB	zujati	zujati	0	VERB	zujati	True	True	True
bye	NOUN	zdravo	zdravo	0	NOUN		True	False	False
bylaw	NOUN	podzakonski akt	podzakonski akt	0	MWE		True	False	False
cabal	NOUN	cabal	cabal	0	NOUN		True	False	False
cabal	VERB	cabal	cabal	0	VERB		True	False	False
cabinet	NOUN	kabinet	kabinet	0	NOUN	kabinet	True	True	True
cable	NOUN	kabl	kabl	0	NOUN	kabl	True	True	True
cable	VERB	kabl	kabl	0	VERB		True	False	False
cacophony	NOUN	kakofonija	kakofonija	0	NOUN	kakofonija	True	True	True
cad	NOUN	cad	cad	0	NOUN		True	False	False
cadaver	NOUN	cadaver	cadaver	0	NOUN		True	False	False
cage	NOUN	kavez	kavez	0	NOUN	kavez	True	True	True
cage	VERB	kavez	kavez	0	VERB		True	False	False
calamity	NOUN	nesreća	nesreća	0	NOUN	nesreća	True	True	True
calculation	NOUN	obračun	obračun	0	NOUN	obračun	True	True	True
calculator	NOUN	kalkulator	kalkulator	0	NOUN	kalkulator	True	True	True
calf	NOUN	list	list	0	NOUN	list	True	True	True
call	NOUN	poziv	poziv	0	NOUN	poziv	True	True	True
call	VERB	poziv	poziv	0	VERB		True	False	False
callous	ADJ	bešćutan	bešćutan	0	ADJ	bešćutan	True	True	True
callous	VERB	bešćutan	bešćutan	0	VERB		True	False	False
camouflage	NOUN	kamuflaža	kamuflaža	0	NOUN	kamuflaža	True	True	True
camouflage	VERB	kamuflaža	kamuflaža	0	VERB		True	False	False
camouflaged	ADJ	kamuflirano	kamuflirano	0	ADJ	kamufliran	True	False	False
campaign	VERB	kampanja	kampanja	0	VERB		True	False	False
campaigning	NOUN	kampanja	kampanja	0	NOUN	kampanja	True	True	True
cancel	NOUN	poništiti, otkazati	poništiti, otkazati	0	MWE		True	False	False
cancel	VERB	poništiti, otkazati	poništiti, otkazati	0	MWE		True	False	False
cancer	NOUN	rak	rak	0	NOUN	rak	True	True	True
candid	ADJ	iskren	iskren	0	ADJ	iskren	True	True	True
cane	NOUN	trska	trska	0	NOUN	trska	True	True	True
cane	VERB	trska	trska	0	VERB		True	False	False
canker	NOUN	rak	rak	0	NOUN	rak	True	True	True
canker	VERB	rak	rak	0	VERB		True	False	False
